,date,ticker,instrument_name,open,high,low,close,agg_close
5857,2019-01-17 00:00:00,BANKNIFTY28FEB1928500PE.NFO,BANKNIFTY,1051.0,1155.0,970.0,970.0,
5858,2019-01-17 00:00:00,BANKNIFTY28FEB1929000CE.NFO,BANKNIFTY,102.05,110.0,82.1,97.05,101.47
5859,2019-01-17 00:00:00,BANKNIFTY28FEB1929300CE.NFO,BANKNIFTY,74.95,74.95,74.95,74.95,74.95
5860,2019-01-17 00:00:00,BANKNIFTY31JAN1922800PE.NFO,BANKNIFTY,2.65,5.0,2.65,4.0,4.5
5861,2019-01-17 00:00:00,BANKNIFTY31JAN1923000CE.NFO,BANKNIFTY,4536.0,4550.0,4363.2,4520.0,4535.0
5862,2019-01-17 00:00:00,BANKNIFTY31JAN1923000PE.NFO,BANKNIFTY,3.8,3.95,3.0,3.0,3.03
5863,2019-01-17 00:00:00,BANKNIFTY31JAN1923500PE.NFO,BANKNIFTY,2.6,3.95,2.6,2.85,2.82
5864,2019-01-17 00:00:00,BANKNIFTY31JAN1924000CE.NFO,BANKNIFTY,3500.05,3603.45,3367.0,3603.45,
5865,2019-01-17 00:00:00,BANKNIFTY31JAN1924000PE.NFO,BANKNIFTY,3.3,3.9,2.75,2.75,3.19
5866,2019-01-17 00:00:00,BANKNIFTY31JAN1924500CE.NFO,BANKNIFTY,2948.65,2996.0,2948.65,2996.0,
5867,2019-01-17 00:00:00,BANKNIFTY31JAN1924500PE.NFO,BANKNIFTY,5.0,5.0,3.75,4.9,4.72
5868,2019-01-17 00:00:00,BANKNIFTY31JAN1924600CE.NFO,BANKNIFTY,2961.35,2961.35,2961.3,2961.3,
5869,2019-01-17 00:00:00,BANKNIFTY31JAN1924600PE.NFO,BANKNIFTY,2.0,3.5,2.0,2.5,2.75
5870,2019-01-17 00:00:00,BANKNIFTY31JAN1924700PE.NFO,BANKNIFTY,2.0,5.0,2.0,5.0,
5871,2019-01-17 00:00:00,BANKNIFTY31JAN1925000CE.NFO,BANKNIFTY,2510.0,2625.0,2400.0,2570.0,2588.33
5872,2019-01-17 00:00:00,BANKNIFTY31JAN1925000PE.NFO,BANKNIFTY,9.0,9.95,7.7,8.0,8.54
5873,2019-01-17 00:00:00,BANKNIFTY31JAN1925200CE.NFO,BANKNIFTY,2510.0,2510.0,2510.0,2510.0,
5874,2019-01-17 00:00:00,BANKNIFTY31JAN1925300PE.NFO,BANKNIFTY,9.0,9.0,9.0,9.0,
5875,2019-01-17 00:00:00,BANKNIFTY31JAN1925400PE.NFO,BANKNIFTY,10.45,12.0,8.0,10.0,9.33
5876,2019-01-17 00:00:00,BANKNIFTY31JAN1925500CE.NFO,BANKNIFTY,1986.9,2127.9,1878.2,2050.0,2049.53
5877,2019-01-17 00:00:00,BANKNIFTY31JAN1925500PE.NFO,BANKNIFTY,12.1,13.1,9.1,11.5,11.72
5878,2019-01-17 00:00:00,BANKNIFTY31JAN1925600PE.NFO,BANKNIFTY,10.85,13.55,10.05,11.8,11.4
5879,2019-01-17 00:00:00,BANKNIFTY31JAN1925700CE.NFO,BANKNIFTY,1800.0,1800.0,1800.0,1800.0,
5880,2019-01-17 00:00:00,BANKNIFTY31JAN1925700PE.NFO,BANKNIFTY,11.0,11.0,10.1,10.1,
5881,2019-01-17 00:00:00,BANKNIFTY31JAN1925800PE.NFO,BANKNIFTY,10.8,17.15,10.8,17.15,
5882,2019-01-17 00:00:00,BANKNIFTY31JAN1925900PE.NFO,BANKNIFTY,18.0,21.0,14.0,17.9,17.9
5883,2019-01-17 00:00:00,BANKNIFTY31JAN1926000CE.NFO,BANKNIFTY,1594.0,1635.2,1391.15,1564.75,1578.25
5884,2019-01-17 00:00:00,BANKNIFTY31JAN1926000PE.NFO,BANKNIFTY,21.05,26.8,16.05,19.4,19.21
5885,2019-01-17 00:00:00,BANKNIFTY31JAN1926100PE.NFO,BANKNIFTY,24.5,30.05,20.05,22.25,22.11
5886,2019-01-17 00:00:00,BANKNIFTY31JAN1926200CE.NFO,BANKNIFTY,1363.0,1442.85,1363.0,1442.85,
5887,2019-01-17 00:00:00,BANKNIFTY31JAN1926200PE.NFO,BANKNIFTY,27.0,34.4,20.8,23.45,24.03
5888,2019-01-17 00:00:00,BANKNIFTY31JAN1926300PE.NFO,BANKNIFTY,31.05,42.7,20.05,20.05,27.71
5889,2019-01-17 00:00:00,BANKNIFTY31JAN1926400CE.NFO,BANKNIFTY,1190.0,1190.0,1190.0,1190.0,
5890,2019-01-17 00:00:00,BANKNIFTY31JAN1926400PE.NFO,BANKNIFTY,30.6,50.8,25.25,34.7,34.12
5891,2019-01-17 00:00:00,BANKNIFTY31JAN1926500CE.NFO,BANKNIFTY,1122.25,1166.75,925.0,1090.2,1100.68
5892,2019-01-17 00:00:00,BANKNIFTY31JAN1926500PE.NFO,BANKNIFTY,49.95,63.3,32.95,39.05,41.19
5893,2019-01-17 00:00:00,BANKNIFTY31JAN1926600CE.NFO,BANKNIFTY,1000.0,1000.0,1000.0,1000.0,1000.0
5894,2019-01-17 00:00:00,BANKNIFTY31JAN1926600PE.NFO,BANKNIFTY,62.65,74.9,40.25,49.25,48.85
5895,2019-01-17 00:00:00,BANKNIFTY31JAN1926700CE.NFO,BANKNIFTY,920.0,945.0,850.0,945.0,
5896,2019-01-17 00:00:00,BANKNIFTY31JAN1926700PE.NFO,BANKNIFTY,65.0,91.05,49.7,65.4,59.39
5897,2019-01-17 00:00:00,BANKNIFTY31JAN1926800CE.NFO,BANKNIFTY,830.0,880.0,698.0,880.0,
5898,2019-01-17 00:00:00,BANKNIFTY31JAN1926800PE.NFO,BANKNIFTY,81.05,107.0,57.95,71.85,69.91
5899,2019-01-17 00:00:00,BANKNIFTY31JAN1926900CE.NFO,BANKNIFTY,643.35,778.35,639.2,778.35,
5900,2019-01-17 00:00:00,BANKNIFTY31JAN1926900PE.NFO,BANKNIFTY,90.0,127.1,70.0,79.2,83.43
5901,2019-01-17 00:00:00,BANKNIFTY31JAN1927000CE.NFO,BANKNIFTY,701.9,737.95,528.9,668.55,676.43
5902,2019-01-17 00:00:00,BANKNIFTY31JAN1927000PE.NFO,BANKNIFTY,108.0,155.0,84.25,105.0,102.82
5903,2019-01-17 00:00:00,BANKNIFTY31JAN1927100CE.NFO,BANKNIFTY,590.0,635.0,450.35,590.0,602.72
5904,2019-01-17 00:00:00,BANKNIFTY31JAN1927100PE.NFO,BANKNIFTY,125.55,183.05,100.95,121.0,121.32
5905,2019-01-17 00:00:00,BANKNIFTY31JAN1927200CE.NFO,BANKNIFTY,530.9,570.0,395.0,510.85,508.24
5906,2019-01-17 00:00:00,BANKNIFTY31JAN1927200PE.NFO,BANKNIFTY,150.55,215.95,120.1,149.0,144.04
5907,2019-01-17 00:00:00,BANKNIFTY31JAN1927300CE.NFO,BANKNIFTY,502.2,502.25,337.6,442.35,454.42
5908,2019-01-17 00:00:00,BANKNIFTY31JAN1927300PE.NFO,BANKNIFTY,180.0,256.0,143.85,175.0,174.66
5909,2019-01-17 00:00:00,BANKNIFTY31JAN1927400CE.NFO,BANKNIFTY,403.65,438.85,285.65,380.0,389.72
5910,2019-01-17 00:00:00,BANKNIFTY31JAN1927400PE.NFO,BANKNIFTY,229.25,300.1,179.45,211.0,209.33
5911,2019-01-17 00:00:00,BANKNIFTY31JAN1927500CE.NFO,BANKNIFTY,362.6,375.0,236.0,322.0,330.99
5912,2019-01-17 00:00:00,BANKNIFTY31JAN1927500PE.NFO,BANKNIFTY,260.95,347.9,212.15,251.0,245.76
5913,2019-01-17 00:00:00,BANKNIFTY31JAN1927600CE.NFO,BANKNIFTY,302.4,316.1,188.75,270.0,276.75
5914,2019-01-17 00:00:00,BANKNIFTY31JAN1927600PE.NFO,BANKNIFTY,288.65,405.15,255.0,299.0,291.83
5915,2019-01-17 00:00:00,BANKNIFTY31JAN1927700CE.NFO,BANKNIFTY,249.85,261.0,156.8,221.15,227.89
5916,2019-01-17 00:00:00,BANKNIFTY31JAN1927700PE.NFO,BANKNIFTY,338.6,458.0,295.2,349.95,336.67
5917,2019-01-17 00:00:00,BANKNIFTY31JAN1927800CE.NFO,BANKNIFTY,203.65,213.15,123.55,179.55,184.8
5918,2019-01-17 00:00:00,BANKNIFTY31JAN1927800PE.NFO,BANKNIFTY,408.55,516.75,342.65,407.55,392.85
5919,2019-01-17 00:00:00,BANKNIFTY31JAN1927900CE.NFO,BANKNIFTY,165.05,172.85,96.35,140.15,147.46
5920,2019-01-17 00:00:00,BANKNIFTY31JAN1927900PE.NFO,BANKNIFTY,457.0,549.9,407.45,450.0,447.35
5921,2019-01-17 00:00:00,BANKNIFTY31JAN1928000CE.NFO,BANKNIFTY,128.9,138.0,72.05,110.0,115.46
5922,2019-01-17 00:00:00,BANKNIFTY31JAN1928000PE.NFO,BANKNIFTY,534.5,678.0,462.0,529.0,519.22
5923,2019-01-17 00:00:00,BANKNIFTY31JAN1928100CE.NFO,BANKNIFTY,102.9,105.35,53.0,84.45,88.13
5924,2019-01-17 00:00:00,BANKNIFTY31JAN1928100PE.NFO,BANKNIFTY,610.5,610.5,610.5,610.5,
5925,2019-01-17 00:00:00,BANKNIFTY31JAN1928200CE.NFO,BANKNIFTY,79.35,82.4,38.6,61.2,65.51
5926,2019-01-17 00:00:00,BANKNIFTY31JAN1928300CE.NFO,BANKNIFTY,60.75,62.85,28.5,48.0,50.77
5927,2019-01-17 00:00:00,BANKNIFTY31JAN1928400CE.NFO,BANKNIFTY,45.8,46.8,22.0,36.0,37.34
5928,2019-01-17 00:00:00,BANKNIFTY31JAN1928500CE.NFO,BANKNIFTY,35.9,36.9,16.95,26.25,28.17
5929,2019-01-17 00:00:00,BANKNIFTY31JAN1928500PE.NFO,BANKNIFTY,931.0,1123.65,872.3,931.7,930.91
5930,2019-01-17 00:00:00,BANKNIFTY31JAN1928600CE.NFO,BANKNIFTY,21.45,24.95,12.1,17.35,18.76
5931,2019-01-17 00:00:00,BANKNIFTY31JAN1928700CE.NFO,BANKNIFTY,16.0,17.65,9.25,12.75,13.53
5932,2019-01-17 00:00:00,BANKNIFTY31JAN1928800CE.NFO,BANKNIFTY,11.9,12.4,6.65,8.5,9.7
5933,2019-01-17 00:00:00,BANKNIFTY31JAN1928900CE.NFO,BANKNIFTY,8.05,9.4,5.0,6.15,7.55
5934,2019-01-17 00:00:00,BANKNIFTY31JAN1928900PE.NFO,BANKNIFTY,1250.0,1250.0,1250.0,1250.0,
5935,2019-01-17 00:00:00,BANKNIFTY31JAN1929000CE.NFO,BANKNIFTY,7.0,9.0,5.1,6.85,7.57
5936,2019-01-17 00:00:00,BANKNIFTY31JAN1929000PE.NFO,BANKNIFTY,1510.0,1520.0,1320.0,1320.0,
5937,2019-01-17 00:00:00,BANKNIFTY31JAN1929100CE.NFO,BANKNIFTY,6.1,6.1,6.0,6.0,
5938,2019-01-17 00:00:00,BANKNIFTY31JAN1929300CE.NFO,BANKNIFTY,4.0,4.0,4.0,4.0,
5939,2019-01-17 00:00:00,BANKNIFTY-I.NFO,BANKNIFTY,27562.3,27667.35,27377.0,27571.0,27585.32
5940,2019-01-17 00:00:00,BANKNIFTY-II.NFO,BANKNIFTY,27630.2,27759.75,27480.2,27679.9,27684.23
5941,2019-01-17 00:00:00,BANKNIFTY-III.NFO,BANKNIFTY,27800.1,27828.0,27570.05,27753.0,27753.32
5942,2019-01-17 00:00:00,NIFTY19DEC12000CE.NFO,NIFTY,384.0,390.0,365.2,390.0,
5943,2019-01-17 00:00:00,NIFTY19DEC12000PE.NFO,NIFTY,1014.9,1037.0,1010.0,1015.0,1013.0
5944,2019-01-17 00:00:00,NIFTY19DEC12500CE.NFO,NIFTY,230.0,230.0,225.0,228.0,228.0
5945,2019-01-17 00:00:00,NIFTY19DEC13900CE.NFO,NIFTY,47.0,160.0,47.0,160.0,
5946,2019-01-17 00:00:00,NIFTY19DEC14100CE.NFO,NIFTY,36.5,135.0,23.7,130.0,
5947,2019-01-17 00:00:00,NIFTY19FEB10000CE.NFO,NIFTY,979.35,990.0,920.0,963.4,970.53
5948,2019-01-17 00:00:00,NIFTY19FEB10000PE.NFO,NIFTY,33.0,37.65,29.95,33.8,32.94
5949,2019-01-17 00:00:00,NIFTY19FEB10100CE.NFO,NIFTY,869.0,890.5,869.0,869.45,869.45
5950,2019-01-17 00:00:00,NIFTY19FEB10100PE.NFO,NIFTY,38.25,47.05,37.9,41.4,41.02
5951,2019-01-17 00:00:00,NIFTY19FEB10200CE.NFO,NIFTY,750.0,801.35,735.0,801.35,
5952,2019-01-17 00:00:00,NIFTY19FEB10200PE.NFO,NIFTY,45.9,58.85,45.9,52.0,51.0
5953,2019-01-17 00:00:00,NIFTY19FEB10300CE.NFO,NIFTY,700.0,715.0,652.25,713.0,713.0
5954,2019-01-17 00:00:00,NIFTY19FEB10300PE.NFO,NIFTY,60.8,73.05,57.05,63.15,63.8
5955,2019-01-17 00:00:00,NIFTY19FEB10400PE.NFO,NIFTY,73.55,89.55,71.85,78.05,78.45
5956,2019-01-17 00:00:00,NIFTY19FEB10450CE.NFO,NIFTY,575.0,575.0,560.0,560.0,
5957,2019-01-17 00:00:00,NIFTY19FEB10500CE.NFO,NIFTY,545.0,563.35,496.0,527.35,542.22
5958,2019-01-17 00:00:00,NIFTY19FEB10500PE.NFO,NIFTY,88.15,110.5,88.1,99.85,97.33
5959,2019-01-17 00:00:00,NIFTY19FEB10550PE.NFO,NIFTY,102.0,105.5,99.2,105.5,105.4
5960,2019-01-17 00:00:00,NIFTY19FEB10600CE.NFO,NIFTY,484.4,488.0,418.3,460.0,465.98
5961,2019-01-17 00:00:00,NIFTY19FEB10600PE.NFO,NIFTY,107.75,134.2,107.55,118.95,117.82
5962,2019-01-17 00:00:00,NIFTY19FEB10650PE.NFO,NIFTY,132.0,151.7,132.0,132.0,
5963,2019-01-17 00:00:00,NIFTY19FEB10700CE.NFO,NIFTY,401.05,408.0,346.3,383.2,383.2
5964,2019-01-17 00:00:00,NIFTY19FEB10700PE.NFO,NIFTY,132.35,161.4,131.95,145.0,141.74
5965,2019-01-17 00:00:00,NIFTY19FEB10750PE.NFO,NIFTY,161.7,166.0,145.8,166.0,166.0
5966,2019-01-17 00:00:00,NIFTY19FEB10800CE.NFO,NIFTY,329.45,342.9,280.5,316.9,322.72
5967,2019-01-17 00:00:00,NIFTY19FEB10800PE.NFO,NIFTY,165.0,194.1,159.0,172.0,169.53
5968,2019-01-17 00:00:00,NIFTY19FEB10850CE.NFO,NIFTY,261.75,301.0,261.75,274.55,282.27
5969,2019-01-17 00:00:00,NIFTY19FEB10850PE.NFO,NIFTY,186.0,214.6,171.0,184.2,193.28
5970,2019-01-17 00:00:00,NIFTY19FEB10900CE.NFO,NIFTY,266.15,275.95,218.0,249.95,257.38
5971,2019-01-17 00:00:00,NIFTY19FEB10900PE.NFO,NIFTY,193.55,232.45,193.1,206.9,203.51
5972,2019-01-17 00:00:00,NIFTY19FEB10950CE.NFO,NIFTY,201.2,220.0,200.0,220.0,
5973,2019-01-17 00:00:00,NIFTY19FEB11000CE.NFO,NIFTY,203.4,217.9,168.0,193.0,200.51
5974,2019-01-17 00:00:00,NIFTY19FEB11000PE.NFO,NIFTY,235.5,276.9,226.15,252.0,244.67
5975,2019-01-17 00:00:00,NIFTY19FEB11050CE.NFO,NIFTY,178.75,183.9,134.9,183.9,183.9
5976,2019-01-17 00:00:00,NIFTY19FEB11050PE.NFO,NIFTY,300.0,300.0,300.0,300.0,
5977,2019-01-17 00:00:00,NIFTY19FEB11100CE.NFO,NIFTY,158.65,163.8,121.2,144.85,148.63
5978,2019-01-17 00:00:00,NIFTY19FEB11100PE.NFO,NIFTY,277.65,323.25,276.8,304.1,292.46
5979,2019-01-17 00:00:00,NIFTY19FEB11150PE.NFO,NIFTY,303.05,303.1,302.9,302.9,
5980,2019-01-17 00:00:00,NIFTY19FEB11200CE.NFO,NIFTY,111.85,117.7,82.7,101.75,105.6
5981,2019-01-17 00:00:00,NIFTY19FEB11200PE.NFO,NIFTY,330.0,388.0,325.0,355.1,343.18
5982,2019-01-17 00:00:00,NIFTY19FEB11300CE.NFO,NIFTY,79.4,81.0,56.1,68.85,72.38
5983,2019-01-17 00:00:00,NIFTY19FEB11300PE.NFO,NIFTY,410.0,457.0,392.5,413.8,407.61
5984,2019-01-17 00:00:00,NIFTY19FEB11400CE.NFO,NIFTY,52.0,54.65,36.6,44.7,47.84
5985,2019-01-17 00:00:00,NIFTY19FEB11400PE.NFO,NIFTY,475.0,536.25,461.6,486.9,482.16
5986,2019-01-17 00:00:00,NIFTY19FEB11500CE.NFO,NIFTY,33.95,35.0,23.5,28.75,30.88
5987,2019-01-17 00:00:00,NIFTY19FEB11500PE.NFO,NIFTY,560.0,620.0,535.0,565.35,557.8
5988,2019-01-17 00:00:00,NIFTY19FEB11600CE.NFO,NIFTY,21.95,22.3,15.8,18.5,19.93
5989,2019-01-17 00:00:00,NIFTY19FEB11700CE.NFO,NIFTY,15.0,15.0,10.3,12.0,13.34
5990,2019-01-17 00:00:00,NIFTY19FEB11800CE.NFO,NIFTY,9.5,11.9,7.3,8.5,9.27
5991,2019-01-17 00:00:00,NIFTY19FEB11900CE.NFO,NIFTY,6.25,8.85,5.05,5.05,6.38
5992,2019-01-17 00:00:00,NIFTY19FEB12000CE.NFO,NIFTY,4.85,5.25,4.25,4.6,4.8
5993,2019-01-17 00:00:00,NIFTY19FEB12000PE.NFO,NIFTY,1021.0,1090.0,1000.0,1031.2,1025.2
5994,2019-01-17 00:00:00,NIFTY19FEB12100CE.NFO,NIFTY,8.4,8.4,8.4,8.4,
5995,2019-01-17 00:00:00,NIFTY19FEB12400CE.NFO,NIFTY,3.3,4.0,2.0,2.05,2.05
5996,2019-01-17 00:00:00,NIFTY19FEB12400PE.NFO,NIFTY,1410.0,1430.0,1405.8,1430.0,1430.0
5997,2019-01-17 00:00:00,NIFTY19FEB12450CE.NFO,NIFTY,5.0,5.0,2.0,2.05,
5998,2019-01-17 00:00:00,NIFTY19FEB9000CE.NFO,NIFTY,1940.0,1960.0,1876.35,1960.0,
5999,2019-01-17 00:00:00,NIFTY19FEB9000PE.NFO,NIFTY,3.25,6.0,3.25,5.3,5.2
6000,2019-01-17 00:00:00,NIFTY19FEB9400PE.NFO,NIFTY,7.45,8.0,6.25,7.35,7.16
6001,2019-01-17 00:00:00,NIFTY19FEB9500PE.NFO,NIFTY,9.6,11.25,9.1,10.3,10.25
6002,2019-01-17 00:00:00,NIFTY19FEB9600CE.NFO,NIFTY,1331.0,1360.75,1331.0,1358.65,1359.7
6003,2019-01-17 00:00:00,NIFTY19FEB9600PE.NFO,NIFTY,14.0,14.9,10.15,10.2,12.54
6004,2019-01-17 00:00:00,NIFTY19FEB9700PE.NFO,NIFTY,12.55,18.85,12.55,15.6,16.57
6005,2019-01-17 00:00:00,NIFTY19FEB9800PE.NFO,NIFTY,15.25,23.75,15.25,20.8,20.1
6006,2019-01-17 00:00:00,NIFTY19FEB9900PE.NFO,NIFTY,24.0,30.0,23.4,26.0,25.66
6007,2019-01-17 00:00:00,NIFTY19JAN10000CE.NFO,NIFTY,925.35,947.55,856.6,908.0,920.47
6008,2019-01-17 00:00:00,NIFTY19JAN10000PE.NFO,NIFTY,4.15,4.6,3.7,3.95,4.1
6009,2019-01-17 00:00:00,NIFTY19JAN10050PE.NFO,NIFTY,4.9,5.5,4.9,5.35,5.35
6010,2019-01-17 00:00:00,NIFTY19JAN10100CE.NFO,NIFTY,837.85,850.0,780.0,816.65,830.35
6011,2019-01-17 00:00:00,NIFTY19JAN10100PE.NFO,NIFTY,5.0,6.25,4.4,4.7,4.8
6012,2019-01-17 00:00:00,NIFTY19JAN10150PE.NFO,NIFTY,6.7,7.85,5.75,5.75,6.23
6013,2019-01-17 00:00:00,NIFTY19JAN10200CE.NFO,NIFTY,740.45,750.0,663.2,720.65,728.26
6014,2019-01-17 00:00:00,NIFTY19JAN10200PE.NFO,NIFTY,7.45,9.55,6.5,7.0,7.05
6015,2019-01-17 00:00:00,NIFTY19JAN10250PE.NFO,NIFTY,8.75,11.25,8.05,8.95,8.69
6016,2019-01-17 00:00:00,NIFTY19JAN10300CE.NFO,NIFTY,635.0,642.0,567.25,619.8,618.8
6017,2019-01-17 00:00:00,NIFTY19JAN10300PE.NFO,NIFTY,12.35,14.5,9.85,10.6,10.69
6018,2019-01-17 00:00:00,NIFTY19JAN10350PE.NFO,NIFTY,13.3,16.95,11.3,12.95,12.62
6019,2019-01-17 00:00:00,NIFTY19JAN10400CE.NFO,NIFTY,550.0,560.0,475.0,523.0,531.05
6020,2019-01-17 00:00:00,NIFTY19JAN10400PE.NFO,NIFTY,16.85,21.4,13.9,15.6,15.23
6021,2019-01-17 00:00:00,NIFTY19JAN10450CE.NFO,NIFTY,486.4,492.0,486.4,492.0,
6022,2019-01-17 00:00:00,NIFTY19JAN10450PE.NFO,NIFTY,19.45,26.1,17.1,18.55,18.69
6023,2019-01-17 00:00:00,NIFTY19JAN10500CE.NFO,NIFTY,458.0,473.95,384.1,431.95,442.22
6024,2019-01-17 00:00:00,NIFTY19JAN10500PE.NFO,NIFTY,23.3,32.4,20.6,23.3,22.85
6025,2019-01-17 00:00:00,NIFTY19JAN10550PE.NFO,NIFTY,27.55,38.85,24.7,27.7,27.31
6026,2019-01-17 00:00:00,NIFTY19JAN10600CE.NFO,NIFTY,367.05,380.7,301.4,343.0,355.72
6027,2019-01-17 00:00:00,NIFTY19JAN10600PE.NFO,NIFTY,34.7,47.85,30.2,34.7,33.77
6028,2019-01-17 00:00:00,NIFTY19JAN10650CE.NFO,NIFTY,301.0,337.0,265.5,299.0,307.67
6029,2019-01-17 00:00:00,NIFTY19JAN10650PE.NFO,NIFTY,39.75,57.3,36.85,43.6,41.17
6030,2019-01-17 00:00:00,NIFTY19JAN10700CE.NFO,NIFTY,292.25,298.45,225.05,262.3,273.02
6031,2019-01-17 00:00:00,NIFTY19JAN10700PE.NFO,NIFTY,51.95,69.9,44.45,51.5,49.93
6032,2019-01-17 00:00:00,NIFTY19JAN10750CE.NFO,NIFTY,248.0,256.0,187.9,221.0,231.47
6033,2019-01-17 00:00:00,NIFTY19JAN10750PE.NFO,NIFTY,60.7,84.15,54.8,63.0,60.84
6034,2019-01-17 00:00:00,NIFTY19JAN10800CE.NFO,NIFTY,215.2,218.9,153.85,185.9,195.53
6035,2019-01-17 00:00:00,NIFTY19JAN10800PE.NFO,NIFTY,77.55,99.95,65.25,76.65,73.42
6036,2019-01-17 00:00:00,NIFTY19JAN10850CE.NFO,NIFTY,170.75,184.05,125.0,152.0,162.14
6037,2019-01-17 00:00:00,NIFTY19JAN10850PE.NFO,NIFTY,88.0,119.9,79.7,92.0,88.98
6038,2019-01-17 00:00:00,NIFTY19JAN10900CE.NFO,NIFTY,143.95,151.0,97.6,121.9,130.19
6039,2019-01-17 00:00:00,NIFTY19JAN10900PE.NFO,NIFTY,109.85,142.5,94.0,110.35,105.5
6040,2019-01-17 00:00:00,NIFTY19JAN10950CE.NFO,NIFTY,119.0,121.0,75.9,95.5,103.32
6041,2019-01-17 00:00:00,NIFTY19JAN10950PE.NFO,NIFTY,124.15,166.6,114.5,130.9,127.1
6042,2019-01-17 00:00:00,NIFTY19JAN11000CE.NFO,NIFTY,86.05,96.2,56.25,73.0,79.59
6043,2019-01-17 00:00:00,NIFTY19JAN11000PE.NFO,NIFTY,148.0,198.0,138.1,157.6,153.02
6044,2019-01-17 00:00:00,NIFTY19JAN11050CE.NFO,NIFTY,70.0,73.4,41.45,54.45,59.6
6045,2019-01-17 00:00:00,NIFTY19JAN11050PE.NFO,NIFTY,178.05,226.85,165.15,192.55,181.19
6046,2019-01-17 00:00:00,NIFTY19JAN11100CE.NFO,NIFTY,53.75,56.0,29.35,39.2,43.78
6047,2019-01-17 00:00:00,NIFTY19JAN11100PE.NFO,NIFTY,212.4,269.0,195.1,218.65,214.56
6048,2019-01-17 00:00:00,NIFTY19JAN11150CE.NFO,NIFTY,39.0,42.25,20.0,26.9,30.51
6049,2019-01-17 00:00:00,NIFTY19JAN11150PE.NFO,NIFTY,247.7,305.35,230.1,230.1,230.1
6050,2019-01-17 00:00:00,NIFTY19JAN11200CE.NFO,NIFTY,27.8,27.8,13.6,18.15,20.84
6051,2019-01-17 00:00:00,NIFTY19JAN11200PE.NFO,NIFTY,280.55,353.85,266.75,301.0,290.55
6052,2019-01-17 00:00:00,NIFTY19JAN11250CE.NFO,NIFTY,17.75,18.3,8.7,12.4,13.48
6053,2019-01-17 00:00:00,NIFTY19JAN11250PE.NFO,NIFTY,327.8,327.8,310.0,310.0,
6054,2019-01-17 00:00:00,NIFTY19JAN11300CE.NFO,NIFTY,11.4,12.0,5.45,7.45,8.75
6055,2019-01-17 00:00:00,NIFTY19JAN11300PE.NFO,NIFTY,351.15,440.0,351.15,388.6,378.98
6056,2019-01-17 00:00:00,NIFTY19JAN11350CE.NFO,NIFTY,7.6,7.6,4.05,5.1,5.75
6057,2019-01-17 00:00:00,NIFTY19JAN11400CE.NFO,NIFTY,5.95,5.95,3.0,3.8,4.29
6058,2019-01-17 00:00:00,NIFTY19JAN11400PE.NFO,NIFTY,453.75,534.2,447.3,483.4,477.87
6059,2019-01-17 00:00:00,NIFTY19JAN11450CE.NFO,NIFTY,4.15,4.95,2.05,3.5,3.63
6060,2019-01-17 00:00:00,NIFTY19JAN11500CE.NFO,NIFTY,3.8,3.8,2.4,2.7,3.03
6061,2019-01-17 00:00:00,NIFTY19JAN11500PE.NFO,NIFTY,566.8,632.9,538.45,581.0,565.78
6062,2019-01-17 00:00:00,NIFTY19JAN11550CE.NFO,NIFTY,3.05,3.05,1.25,2.95,2.56
6063,2019-01-17 00:00:00,NIFTY19JAN11600CE.NFO,NIFTY,2.55,2.55,1.85,2.2,2.3
6064,2019-01-17 00:00:00,NIFTY19JAN11600PE.NFO,NIFTY,648.25,730.95,648.25,673.6,673.3
6065,2019-01-17 00:00:00,NIFTY19JAN11650CE.NFO,NIFTY,2.05,2.3,1.25,2.3,1.97
6066,2019-01-17 00:00:00,NIFTY19JAN11700CE.NFO,NIFTY,2.0,2.15,1.7,1.9,2.0
6067,2019-01-17 00:00:00,NIFTY19JAN11700PE.NFO,NIFTY,806.0,809.15,797.55,809.15,
6068,2019-01-17 00:00:00,NIFTY19JAN11750CE.NFO,NIFTY,1.6,1.6,1.35,1.35,
6069,2019-01-17 00:00:00,NIFTY19JAN11800CE.NFO,NIFTY,1.85,1.9,1.55,1.8,1.79
6070,2019-01-17 00:00:00,NIFTY19JAN11800PE.NFO,NIFTY,871.7,886.0,871.7,886.0,
6071,2019-01-17 00:00:00,NIFTY19JAN11850CE.NFO,NIFTY,1.1,1.1,1.1,1.1,
6072,2019-01-17 00:00:00,NIFTY19JAN11900CE.NFO,NIFTY,1.45,1.9,1.1,1.5,1.53
6073,2019-01-17 00:00:00,NIFTY19JAN11900PE.NFO,NIFTY,960.0,1019.0,960.0,966.4,969.88
6074,2019-01-17 00:00:00,NIFTY19JAN11950CE.NFO,NIFTY,1.35,1.35,1.35,1.35,
6075,2019-01-17 00:00:00,NIFTY19JAN12000CE.NFO,NIFTY,1.4,1.65,0.9,1.3,1.46
6076,2019-01-17 00:00:00,NIFTY19JAN12000PE.NFO,NIFTY,1050.6,1133.0,1037.0,1081.85,1064.05
6077,2019-01-17 00:00:00,NIFTY19JAN12050CE.NFO,NIFTY,0.75,1.1,0.75,1.1,
6078,2019-01-17 00:00:00,NIFTY19JAN12100CE.NFO,NIFTY,1.0,1.35,0.65,1.35,1.1
6079,2019-01-17 00:00:00,NIFTY19JAN12200CE.NFO,NIFTY,0.85,1.25,0.55,0.6,0.6
