,datetime,futures_open,futures_close,futures_high,futures_low,ce_open,ce_close,ce_high,ce_low,pe_open,pe_close,pe_high,pe_low,ce_pnl,pe_pnl
184,2019-01-02 12:19:00,27481.1,27477.05,27481.1,27475.75,485.7,484.95,485.7,484.95,400.0,400.0,400.0,400.0,0.0,0.0
185,2019-01-02 12:20:00,27478.0,27470.1,27478.0,27466.6,485.7,484.95,485.7,484.95,400.0,400.0,400.0,400.0,0.0,0.0
186,2019-01-02 12:21:00,27470.1,27407.25,27470.1,27402.25,484.95,445.25,484.95,445.25,400.0,434.75,434.75,400.0,0.0,0.0
187,2019-01-02 12:22:00,27410.25,27391.95,27418.95,27390.5,445.25,440.0,445.25,438.15,434.75,436.9,436.9,425.15,0.0,0.0
188,2019-01-02 12:23:00,27391.65,27415.9,27415.9,27390.5,440.0,455.95,455.95,435.55,436.9,435.0,437.85,435.0,0.0,0.0
189,2019-01-02 12:24:00,27415.9,27410.0,27417.0,27400.0,445.1,442.65,445.75,440.05,435.0,437.0,437.0,435.0,0.0,0.0
190,2019-01-02 12:25:00,27408.1,27425.6,27425.6,27405.0,442.65,440.65,442.65,440.65,435.0,437.0,437.0,435.0,0.0,0.0
191,2019-01-02 12:26:00,27424.1,27405.6,27424.1,27402.0,440.65,445.3,445.3,440.65,435.0,437.0,437.0,435.0,0.0,0.0
192,2019-01-02 12:27:00,27405.85,27382.0,27405.85,27380.35,445.3,431.0,445.3,431.0,437.0,437.0,437.0,437.0,0.0,0.0
193,2019-01-02 12:28:00,27383.85,27389.9,27405.0,27382.05,431.0,431.0,431.0,431.0,437.0,437.0,437.0,437.0,0.0,0.0
194,2019-01-02 12:29:00,27384.95,27377.15,27390.0,27372.4,431.0,430.55,431.0,426.55,437.0,449.0,449.0,437.0,0.0,0.0
195,2019-01-02 12:30:00,27379.65,27378.15,27380.0,27361.5,430.55,421.0,430.55,421.0,449.0,441.35,455.0,441.35,0.0,0.0
196,2019-01-02 12:31:00,27381.95,27389.05,27394.35,27379.2,421.0,436.85,436.85,421.0,449.0,441.35,455.0,441.35,0.0,0.0
197,2019-01-02 12:32:00,27389.4,27393.35,27393.35,27380.0,421.0,436.85,436.85,421.0,449.0,441.35,455.0,441.35,0.0,0.0
198,2019-01-02 12:33:00,27393.35,27404.5,27404.5,27390.0,436.85,435.0,436.85,435.0,449.0,441.35,455.0,441.35,0.0,0.0
199,2019-01-02 12:34:00,27403.25,27393.1,27403.25,27390.0,436.85,435.0,436.85,435.0,449.0,441.35,455.0,441.35,0.0,0.0
200,2019-01-02 12:35:00,27390.0,27391.05,27397.95,27380.0,435.0,436.0,436.0,435.0,449.0,441.35,455.0,441.35,0.0,0.0
201,2019-01-02 12:36:00,27391.05,27379.05,27391.05,27375.4,436.0,432.0,436.0,432.0,449.0,441.35,455.0,441.35,0.0,0.0
202,2019-01-02 12:37:00,27380.0,27381.65,27388.95,27375.0,432.0,432.95,432.95,432.0,441.35,450.0,450.0,441.35,0.0,0.0
203,2019-01-02 12:38:00,27381.25,27387.25,27387.25,27376.0,432.95,428.15,432.95,428.15,450.0,448.5,450.0,448.5,0.0,0.0
204,2019-01-02 12:39:00,27383.55,27388.0,27388.05,27377.0,428.15,428.1,428.15,428.1,448.5,450.0,450.0,448.5,0.0,0.0
205,2019-01-02 12:40:00,27389.0,27379.05,27393.8,27378.0,428.1,433.6,438.55,428.1,448.5,450.0,450.0,448.5,0.0,0.0
206,2019-01-02 12:41:00,27380.0,27380.0,27390.0,27378.05,433.6,430.55,433.6,430.55,450.0,450.0,450.0,450.0,0.0,0.0
207,2019-01-02 12:42:00,27380.0,27347.55,27382.6,27334.05,430.55,414.0,433.45,414.0,450.0,469.1,469.1,450.0,0.0,9.550000000000011
208,2019-01-02 12:43:00,27344.85,27337.05,27356.5,27336.6,414.0,413.55,421.05,413.55,469.1,469.1,469.1,469.1,0.0,9.550000000000011
209,2019-01-02 12:44:00,27336.4,27337.0,27349.7,27325.7,413.55,414.8,414.85,410.0,469.1,475.95,475.95,469.1,0.0,16.399999999999977
210,2019-01-02 12:45:00,27331.7,27290.0,27333.7,27277.4,414.8,395.15,414.8,390.8,475.95,476.1,491.85,474.85,0.0,16.55000000000001
211,2019-01-02 12:46:00,27280.9,27285.1,27290.0,27268.7,395.15,385.0,395.15,382.95,476.1,499.75,499.75,476.1,0.0,40.19999999999999
212,2019-01-02 12:47:00,27288.65,27299.85,27305.0,27286.1,385.0,395.05,411.9,385.0,499.75,485.0,499.8,485.0,0.0,25.44999999999999
213,2019-01-02 12:48:00,27300.0,27309.0,27314.0,27292.95,395.05,400.05,400.05,395.05,485.0,481.9,485.0,481.9,0.0,22.349999999999966
214,2019-01-02 12:49:00,27302.5,27297.0,27309.3,27292.7,400.0,400.0,400.0,400.0,481.9,490.25,490.25,481.9,0.0,30.69999999999999
215,2019-01-02 12:50:00,27298.9,27307.95,27310.35,27288.0,400.0,400.0,400.0,400.0,481.9,490.25,490.25,481.9,0.0,30.69999999999999
216,2019-01-02 12:51:00,27310.0,27314.5,27315.0,27305.05,400.0,408.45,408.45,398.35,481.9,490.25,490.25,481.9,0.0,30.69999999999999
217,2019-01-02 12:52:00,27314.5,27325.35,27337.9,27314.5,408.45,414.0,414.0,408.45,490.25,471.0,490.25,471.0,0.0,11.449999999999989
218,2019-01-02 12:53:00,27327.95,27315.0,27327.95,27310.2,409.0,408.95,409.0,406.0,471.0,471.0,471.0,471.0,0.0,11.449999999999989
219,2019-01-02 12:54:00,27312.1,27320.0,27320.0,27306.7,409.0,408.95,409.0,406.0,471.0,490.4,490.4,471.0,0.0,30.849999999999966
220,2019-01-02 12:55:00,27318.0,27306.05,27321.0,27306.0,409.0,408.95,409.0,406.0,471.0,490.4,490.4,471.0,0.0,30.849999999999966
221,2019-01-02 12:56:00,27306.05,27311.45,27317.4,27302.0,408.95,402.9,408.95,402.9,488.75,488.75,488.75,488.75,0.0,29.19999999999999
222,2019-01-02 12:57:00,27315.0,27328.0,27330.0,27312.05,402.9,412.35,412.35,402.9,488.75,475.35,488.75,475.35,0.0,15.800000000000011
223,2019-01-02 12:58:00,27328.0,27319.95,27338.0,27319.95,412.35,407.35,413.45,407.35,488.75,475.35,488.75,475.35,0.0,15.800000000000011
224,2019-01-02 12:59:00,27319.95,27317.1,27325.05,27312.0,412.35,407.35,413.45,407.35,488.75,475.35,488.75,475.35,0.0,15.800000000000011
225,2019-01-02 13:00:00,27319.0,27316.85,27319.0,27308.0,412.35,407.35,413.45,407.35,488.75,475.35,488.75,475.35,0.0,15.800000000000011
226,2019-01-02 13:01:00,27316.85,27311.0,27325.0,27311.0,407.35,407.35,407.35,407.35,488.75,475.35,488.75,475.35,0.0,15.800000000000011
227,2019-01-02 13:02:00,27311.0,27308.0,27311.0,27296.65,407.35,399.2,407.35,393.9,475.35,499.2,499.2,475.35,0.0,39.64999999999998
228,2019-01-02 13:03:00,27306.4,27312.65,27315.95,27306.1,399.2,400.0,400.0,399.2,499.2,496.75,499.2,496.75,0.0,37.19999999999999
229,2019-01-02 13:04:00,27312.65,27305.0,27312.85,27296.1,399.2,400.0,400.0,399.2,496.75,484.45,496.75,484.45,0.0,24.899999999999977
230,2019-01-02 13:05:00,27307.0,27317.05,27322.5,27299.95,400.0,405.0,405.0,400.0,496.75,484.45,496.75,484.45,0.0,24.899999999999977
231,2019-01-02 13:06:00,27317.15,27330.0,27330.0,27314.95,400.0,405.0,405.0,400.0,496.75,484.45,496.75,484.45,0.0,24.899999999999977
232,2019-01-02 13:07:00,27329.95,27318.1,27335.0,27318.1,400.0,405.0,405.0,400.0,496.75,484.45,496.75,484.45,0.0,24.899999999999977
233,2019-01-02 13:08:00,27318.1,27329.45,27330.05,27318.1,400.0,405.0,405.0,400.0,484.45,471.6,484.45,471.6,0.0,12.050000000000011
234,2019-01-02 13:09:00,27329.45,27318.0,27333.0,27315.0,400.0,405.0,405.0,400.0,484.45,471.6,484.45,471.6,0.0,12.050000000000011
235,2019-01-02 13:10:00,27318.0,27310.0,27324.8,27306.55,405.0,404.0,405.45,404.0,484.45,471.6,484.45,471.6,0.0,12.050000000000011
236,2019-01-02 13:11:00,27308.0,27317.75,27320.0,27307.5,405.0,404.0,405.45,404.0,484.45,471.6,484.45,471.6,0.0,12.050000000000011
237,2019-01-02 13:12:00,27317.75,27325.25,27325.3,27310.0,404.0,405.2,405.2,404.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
238,2019-01-02 13:13:00,27325.3,27318.95,27330.0,27318.7,404.0,405.2,405.2,404.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
239,2019-01-02 13:14:00,27318.95,27311.0,27324.95,27311.0,404.0,405.2,405.2,404.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
240,2019-01-02 13:15:00,27311.0,27307.4,27315.0,27307.4,405.2,403.85,405.2,403.85,471.6,483.0,483.05,471.6,0.0,23.44999999999999
241,2019-01-02 13:16:00,27308.0,27311.45,27315.0,27304.85,405.2,403.85,405.2,403.85,471.6,483.0,483.05,471.6,0.0,23.44999999999999
242,2019-01-02 13:17:00,27311.45,27306.95,27321.8,27306.95,405.2,403.85,405.2,403.85,471.6,483.0,483.05,471.6,0.0,23.44999999999999
243,2019-01-02 13:18:00,27305.35,27315.0,27317.45,27305.0,405.2,403.85,405.2,403.85,471.6,483.0,483.05,471.6,0.0,23.44999999999999
244,2019-01-02 13:19:00,27319.9,27303.05,27320.6,27300.0,403.85,400.0,403.85,400.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
245,2019-01-02 13:20:00,27305.0,27308.65,27315.0,27303.0,403.85,400.0,403.85,400.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
246,2019-01-02 13:21:00,27310.0,27287.05,27310.0,27285.15,400.0,392.05,400.0,392.0,471.6,483.0,483.05,471.6,0.0,23.44999999999999
247,2019-01-02 13:22:00,27285.05,27255.25,27287.9,27254.0,392.05,380.0,392.05,380.0,483.0,505.0,510.0,483.0,0.0,45.44999999999999
248,2019-01-02 13:23:00,27253.0,27264.6,27270.0,27242.25,380.0,384.0,384.0,374.5,505.0,520.55,520.55,505.0,0.0,60.99999999999994
249,2019-01-02 13:24:00,27260.0,27275.0,27278.15,27255.65,384.0,395.8,395.8,379.0,520.55,499.25,520.55,499.25,0.0,39.69999999999999
250,2019-01-02 13:25:00,27275.0,27273.95,27278.0,27266.85,395.8,381.9,395.8,381.9,520.55,499.25,520.55,499.25,0.0,39.69999999999999
251,2019-01-02 13:26:00,27272.0,27282.85,27283.9,27263.0,395.8,381.9,395.8,381.9,520.55,499.25,520.55,499.25,0.0,39.69999999999999
252,2019-01-02 13:27:00,27282.85,27290.0,27294.35,27277.2,395.8,381.9,395.8,381.9,520.55,499.25,520.55,499.25,0.0,39.69999999999999
253,2019-01-02 13:28:00,27290.0,27276.85,27290.0,27274.95,381.9,385.1,385.1,381.9,520.55,499.25,520.55,499.25,0.0,39.69999999999999
254,2019-01-02 13:29:00,27276.0,27276.8,27276.8,27269.25,385.1,384.0,385.1,384.0,520.55,499.25,520.55,499.25,0.0,39.69999999999999
255,2019-01-02 13:30:00,27272.0,27275.0,27278.0,27268.55,384.0,384.0,384.0,384.0,520.55,499.25,520.55,499.25,0.0,39.69999999999999
256,2019-01-02 13:31:00,27274.05,27270.0,27278.0,27266.7,384.0,384.0,384.0,384.0,520.55,499.25,520.55,499.25,0.0,39.69999999999999
257,2019-01-02 13:32:00,27269.1,27263.95,27275.05,27257.4,384.0,380.0,384.0,380.0,499.25,521.2,521.2,499.25,0.0,61.650000000000034
258,2019-01-02 13:33:00,27262.0,27264.9,27265.2,27255.2,384.0,380.0,384.0,380.0,521.2,512.0,521.2,512.0,0.0,52.44999999999999
259,2019-01-02 13:34:00,27268.7,27254.0,27269.15,27254.0,380.0,383.85,383.85,380.0,521.2,512.0,521.2,512.0,0.0,52.44999999999999
260,2019-01-02 13:35:00,27253.95,27215.35,27253.95,27215.15,383.85,360.05,383.85,360.05,512.0,518.0,518.0,512.0,0.0,58.44999999999999
261,2019-01-02 13:36:00,27221.65,27226.25,27237.0,27221.65,383.85,360.05,383.85,360.05,512.0,518.0,518.0,512.0,0.0,58.44999999999999
262,2019-01-02 13:37:00,27230.8,27242.0,27246.75,27230.8,360.05,375.7,375.7,360.05,512.0,518.0,518.0,512.0,0.0,58.44999999999999
263,2019-01-02 13:38:00,27241.35,27245.0,27249.9,27239.5,360.05,375.7,375.7,360.05,518.0,515.6,518.0,515.6,0.0,56.05000000000001
264,2019-01-02 13:39:00,27248.0,27250.0,27253.0,27242.7,375.7,375.6,375.7,375.6,518.0,515.6,518.0,515.6,0.0,56.05000000000001
265,2019-01-02 13:40:00,27243.25,27244.05,27247.35,27230.0,375.7,375.6,375.7,375.6,518.0,515.6,518.0,515.6,0.0,56.05000000000001
266,2019-01-02 13:41:00,27245.0,27243.95,27256.65,27242.9,375.6,372.0,375.6,368.25,518.0,515.6,518.0,515.6,0.0,56.05000000000001
267,2019-01-02 13:42:00,27242.65,27245.0,27245.7,27235.0,375.6,372.0,375.6,368.25,518.0,515.6,518.0,515.6,0.0,56.05000000000001
268,2019-01-02 13:43:00,27245.0,27226.85,27245.0,27225.0,372.0,360.0,372.0,360.0,518.0,515.6,518.0,515.6,0.0,56.05000000000001
269,2019-01-02 13:44:00,27226.85,27220.0,27230.75,27220.0,360.0,359.45,360.0,359.45,518.0,515.6,518.0,515.6,0.0,56.05000000000001
270,2019-01-02 13:45:00,27218.05,27197.95,27218.05,27181.55,359.45,351.25,359.6,350.0,518.0,515.6,518.0,515.6,0.0,56.05000000000001
271,2019-01-02 13:46:00,27199.0,27197.95,27199.85,27190.05,351.25,350.0,351.25,350.0,518.0,515.6,518.0,515.6,0.0,56.05000000000001
272,2019-01-02 13:47:00,27197.6,27195.0,27204.55,27187.9,346.9,353.5,353.5,340.85,515.6,543.2,543.2,515.6,0.0,83.65000000000003
273,2019-01-02 13:48:00,27194.95,27203.0,27208.0,27193.25,353.5,351.0,353.5,346.55,543.2,545.0,545.0,543.2,0.0,85.44999999999999
274,2019-01-02 13:49:00,27204.25,27203.95,27218.0,27200.15,351.0,360.0,360.0,351.0,545.0,545.0,545.0,545.0,0.0,85.44999999999999
275,2019-01-02 13:50:00,27197.3,27189.9,27200.0,27175.1,360.0,348.4,360.0,344.05,545.0,551.65,551.65,545.0,0.0,92.09999999999997
276,2019-01-02 13:51:00,27189.95,27190.85,27199.3,27183.0,348.4,352.1,352.1,345.45,545.0,551.65,551.65,545.0,0.0,92.09999999999997
277,2019-01-02 13:52:00,27193.0,27188.95,27193.0,27180.3,352.1,344.25,352.1,342.75,545.0,551.65,551.65,545.0,0.0,92.09999999999997
278,2019-01-02 13:53:00,27189.95,27210.05,27216.9,27189.95,344.25,355.65,355.65,344.25,551.65,540.55,551.65,523.85,0.0,80.99999999999994
279,2019-01-02 13:54:00,27213.95,27202.95,27213.95,27192.4,356.0,346.65,356.0,346.65,540.55,535.0,540.55,535.0,0.0,75.44999999999999
280,2019-01-02 13:55:00,27202.95,27219.0,27219.0,27200.05,346.65,360.0,360.0,346.65,540.55,535.0,540.55,535.0,0.0,75.44999999999999
281,2019-01-02 13:56:00,27218.9,27252.75,27265.75,27218.9,360.0,380.65,380.65,360.0,535.0,508.85,535.0,508.85,0.0,49.30000000000001
282,2019-01-02 13:57:00,27251.05,27235.0,27255.35,27231.3,380.65,366.9,380.65,366.9,535.0,508.85,535.0,508.85,0.0,49.30000000000001
283,2019-01-02 13:58:00,27239.6,27236.0,27240.95,27230.1,366.9,363.0,366.9,363.0,535.0,508.85,535.0,508.85,0.0,49.30000000000001
284,2019-01-02 13:59:00,27235.9,27236.0,27238.0,27227.45,363.0,363.2,363.2,363.0,508.85,517.35,517.35,508.85,0.0,57.80000000000001
285,2019-01-02 14:00:00,27226.45,27211.9,27230.45,27206.85,363.2,356.0,363.2,356.0,508.85,517.35,517.35,508.85,0.0,57.80000000000001
286,2019-01-02 14:01:00,27209.05,27211.55,27218.8,27208.65,363.2,356.0,363.2,356.0,517.35,528.0,528.0,517.35,0.0,68.44999999999999
287,2019-01-02 14:02:00,27212.1,27187.15,27220.1,27183.15,356.0,352.0,356.0,352.0,517.35,528.0,528.0,517.35,0.0,68.44999999999999
288,2019-01-02 14:03:00,27189.9,27200.1,27202.35,27187.9,352.0,351.55,352.0,345.0,528.0,548.0,548.0,528.0,0.0,88.44999999999999
289,2019-01-02 14:04:00,27201.1,27192.65,27206.75,27188.95,351.55,353.35,353.35,350.0,528.0,548.0,548.0,528.0,0.0,88.44999999999999
290,2019-01-02 14:05:00,27198.65,27199.0,27199.0,27185.0,351.55,353.35,353.35,350.0,528.0,548.0,548.0,528.0,0.0,88.44999999999999
291,2019-01-02 14:06:00,27199.0,27223.2,27228.05,27199.0,353.35,355.0,355.0,353.35,528.0,548.0,548.0,528.0,0.0,88.44999999999999
292,2019-01-02 14:07:00,27228.25,27225.0,27229.5,27213.45,353.35,355.0,355.0,353.35,528.0,548.0,548.0,528.0,0.0,88.44999999999999
293,2019-01-02 14:08:00,27229.25,27225.75,27244.25,27222.0,353.35,355.0,355.0,353.35,548.0,523.0,548.0,523.0,0.0,63.44999999999999
294,2019-01-02 14:09:00,27223.15,27225.45,27228.1,27209.75,355.0,370.2,370.2,355.0,548.0,523.0,548.0,523.0,0.0,63.44999999999999
295,2019-01-02 14:10:00,27220.0,27215.0,27234.95,27214.95,355.0,370.2,370.2,355.0,523.0,529.45,529.45,523.0,0.0,69.90000000000003
296,2019-01-02 14:11:00,27215.05,27213.25,27220.0,27204.2,370.2,356.15,370.2,356.15,523.0,529.45,529.45,523.0,0.0,69.90000000000003
297,2019-01-02 14:12:00,27213.25,27213.95,27217.0,27209.05,356.15,355.25,356.15,355.25,523.0,529.45,529.45,523.0,0.0,69.90000000000003
298,2019-01-02 14:13:00,27213.0,27228.05,27228.05,27212.0,355.25,365.35,365.35,355.25,523.0,529.45,529.45,523.0,0.0,69.90000000000003
299,2019-01-02 14:14:00,27230.0,27220.0,27231.2,27214.1,355.25,365.35,365.35,355.25,523.0,529.45,529.45,523.0,0.0,69.90000000000003
300,2019-01-02 14:15:00,27223.0,27230.0,27235.0,27220.65,355.25,365.35,365.35,355.25,523.0,529.45,529.45,523.0,0.0,69.90000000000003
301,2019-01-02 14:16:00,27228.9,27235.6,27237.5,27222.0,365.35,370.0,370.0,365.35,529.45,535.75,535.75,529.45,0.0,76.19999999999999
302,2019-01-02 14:17:00,27235.0,27219.5,27235.0,27216.1,370.0,364.0,370.0,364.0,529.45,535.75,535.75,529.45,0.0,76.19999999999999
303,2019-01-02 14:18:00,27219.5,27215.3,27219.5,27206.75,364.0,360.0,364.0,360.0,529.45,535.75,535.75,529.45,0.0,76.19999999999999
304,2019-01-02 14:19:00,27215.3,27222.95,27223.0,27204.0,360.0,363.9,363.9,359.45,529.45,535.75,535.75,529.45,0.0,76.19999999999999
305,2019-01-02 14:20:00,27222.95,27228.35,27232.75,27220.0,360.0,363.9,363.9,359.45,529.45,535.75,535.75,529.45,0.0,76.19999999999999
306,2019-01-02 14:21:00,27228.1,27215.4,27228.1,27215.4,363.9,368.55,368.55,363.9,535.75,539.25,539.25,535.75,0.0,79.69999999999999
307,2019-01-02 14:22:00,27215.4,27231.0,27231.0,27211.0,368.55,365.6,368.55,363.7,535.75,539.25,539.25,535.75,0.0,79.69999999999999
308,2019-01-02 14:23:00,27235.0,27226.1,27236.2,27221.05,365.6,365.6,365.6,365.6,535.75,539.25,539.25,535.75,0.0,79.69999999999999
309,2019-01-02 14:24:00,27226.1,27222.85,27227.0,27214.75,365.6,364.2,365.6,364.2,539.25,523.0,539.25,523.0,0.0,63.44999999999999
310,2019-01-02 14:25:00,27222.85,27202.0,27223.4,27202.0,364.2,360.0,364.2,360.0,539.25,523.0,539.25,523.0,0.0,63.44999999999999
311,2019-01-02 14:26:00,27204.95,27194.8,27205.95,27194.8,360.0,361.35,361.35,355.0,539.25,523.0,539.25,523.0,0.0,63.44999999999999
312,2019-01-02 14:27:00,27194.7,27205.35,27205.35,27191.15,360.0,361.35,361.35,355.0,539.25,523.0,539.25,523.0,0.0,63.44999999999999
313,2019-01-02 14:28:00,27203.95,27205.05,27212.1,27198.55,360.0,361.35,361.35,355.0,539.25,523.0,539.25,523.0,0.0,63.44999999999999
314,2019-01-02 14:29:00,27205.05,27222.0,27224.0,27205.05,361.35,361.35,361.35,361.35,539.25,523.0,539.25,523.0,0.0,63.44999999999999
315,2019-01-02 14:30:00,27221.15,27221.35,27233.8,27220.05,361.35,372.05,372.05,361.35,539.25,523.0,539.25,523.0,0.0,63.44999999999999
316,2019-01-02 14:31:00,27221.35,27230.0,27230.0,27218.2,372.05,365.05,372.05,365.05,539.25,523.0,539.25,523.0,0.0,63.44999999999999
317,2019-01-02 14:32:00,27230.0,27216.05,27230.0,27213.9,372.05,365.05,372.05,365.05,539.25,523.0,539.25,523.0,0.0,63.44999999999999
318,2019-01-02 14:33:00,27218.05,27217.65,27218.05,27203.9,365.05,366.95,366.95,360.35,523.0,552.8,552.8,523.0,0.0,93.24999999999994
319,2019-01-02 14:34:00,27217.65,27261.2,27261.2,27217.65,366.95,383.4,383.4,366.95,523.0,552.8,552.8,523.0,0.0,93.24999999999994
320,2019-01-02 14:35:00,27260.1,27269.05,27279.0,27258.8,383.4,389.3,389.3,383.4,523.0,552.8,552.8,523.0,0.0,93.24999999999994
321,2019-01-02 14:36:00,27273.15,27267.15,27284.0,27266.3,389.3,389.25,389.3,389.25,523.0,552.8,552.8,523.0,0.0,93.24999999999994
322,2019-01-02 14:37:00,27268.15,27305.4,27308.0,27268.15,389.25,393.0,393.0,389.0,523.0,552.8,552.8,523.0,0.0,93.24999999999994
323,2019-01-02 14:38:00,27302.05,27290.0,27305.0,27288.3,393.0,395.1,395.1,393.0,523.0,552.8,552.8,523.0,0.0,93.24999999999994
324,2019-01-02 14:39:00,27286.0,27320.0,27320.0,27285.65,395.1,400.0,400.0,390.0,523.0,552.8,552.8,523.0,0.0,93.24999999999994
325,2019-01-02 14:40:00,27320.0,27311.0,27331.5,27310.15,400.0,409.0,409.0,400.0,552.8,473.65,552.8,473.65,0.0,14.099999999999966
326,2019-01-02 14:41:00,27310.0,27328.85,27333.0,27305.0,409.0,410.0,410.0,402.45,552.8,473.65,552.8,473.65,0.0,14.099999999999966
327,2019-01-02 14:42:00,27328.8,27310.0,27334.2,27310.0,410.0,405.0,410.0,405.0,552.8,473.65,552.8,473.65,0.0,14.099999999999966
328,2019-01-02 14:43:00,27310.0,27313.05,27315.9,27305.25,405.0,407.45,407.45,405.0,552.8,473.65,552.8,473.65,0.0,14.099999999999966
329,2019-01-02 14:44:00,27312.15,27297.0,27319.6,27297.0,407.45,400.0,407.45,400.0,552.8,473.65,552.8,473.65,0.0,14.099999999999966
330,2019-01-02 14:45:00,27300.45,27306.05,27314.15,27300.45,400.0,398.9,400.9,398.9,552.8,473.65,552.8,473.65,0.0,14.099999999999966
331,2019-01-02 14:46:00,27306.05,27253.0,27307.65,27253.0,398.9,390.35,398.9,390.35,552.8,473.65,552.8,473.65,0.0,14.099999999999966
332,2019-01-02 14:47:00,27251.25,27245.35,27257.0,27236.1,390.35,374.05,390.35,364.95,552.8,473.65,552.8,473.65,0.0,14.099999999999966
333,2019-01-02 14:48:00,27248.0,27235.0,27250.0,27235.0,374.05,374.0,374.05,374.0,552.8,473.65,552.8,473.65,0.0,14.099999999999966
334,2019-01-02 14:49:00,27236.95,27263.6,27263.6,27235.4,374.0,377.15,377.15,374.0,473.65,525.0,525.0,473.65,0.0,65.44999999999999
335,2019-01-02 14:50:00,27259.3,27249.05,27284.35,27247.85,377.15,377.15,377.15,377.15,473.65,525.0,525.0,473.65,0.0,65.44999999999999
336,2019-01-02 14:51:00,27250.0,27273.2,27273.2,27250.0,377.15,379.95,379.95,377.15,473.65,525.0,525.0,473.65,0.0,65.44999999999999
337,2019-01-02 14:52:00,27273.2,27287.0,27290.0,27265.3,379.95,390.0,390.0,379.95,473.65,525.0,525.0,473.65,0.0,65.44999999999999
338,2019-01-02 14:53:00,27293.7,27285.0,27295.9,27285.0,379.95,390.0,390.0,379.95,525.0,490.0,525.0,490.0,0.0,30.44999999999999
339,2019-01-02 14:54:00,27285.0,27293.9,27299.85,27285.0,379.95,390.0,390.0,379.95,525.0,490.0,525.0,490.0,0.0,30.44999999999999
340,2019-01-02 14:55:00,27295.0,27301.2,27314.95,27294.0,379.95,390.0,390.0,379.95,525.0,490.0,525.0,490.0,0.0,30.44999999999999
341,2019-01-02 14:56:00,27300.0,27309.0,27314.0,27300.0,379.95,390.0,390.0,379.95,490.0,480.1,490.0,480.1,0.0,20.55000000000001
342,2019-01-02 14:57:00,27316.0,27314.0,27324.8,27310.2,390.0,404.0,409.95,390.0,480.1,480.05,480.1,480.05,0.0,20.5
343,2019-01-02 14:58:00,27314.0,27297.15,27320.0,27294.9,404.0,399.95,406.3,399.95,480.05,482.25,482.25,480.05,0.0,22.69999999999999
344,2019-01-02 14:59:00,27297.15,27301.05,27313.9,27297.15,399.95,402.0,402.0,398.7,480.05,482.25,482.25,480.05,0.0,22.69999999999999
345,2019-01-02 15:00:00,27298.8,27294.35,27300.05,27276.75,402.0,390.9,402.0,390.0,482.25,496.25,496.25,482.25,0.0,36.69999999999999
346,2019-01-02 15:01:00,27294.35,27307.9,27307.9,27292.2,390.9,399.5,399.5,390.9,482.25,496.25,496.25,482.25,0.0,36.69999999999999
347,2019-01-02 15:02:00,27301.35,27298.0,27312.0,27292.05,399.5,395.25,403.4,395.25,482.25,496.25,496.25,482.25,0.0,36.69999999999999
348,2019-01-02 15:03:00,27294.3,27295.0,27308.0,27291.75,395.25,400.0,400.95,395.25,482.25,496.25,496.25,482.25,0.0,36.69999999999999
349,2019-01-02 15:04:00,27295.0,27305.0,27305.0,27294.7,400.0,396.5,400.45,396.5,482.25,496.25,496.25,482.25,0.0,36.69999999999999
350,2019-01-02 15:05:00,27304.5,27285.0,27305.4,27285.0,396.5,395.0,396.5,395.0,482.25,496.25,496.25,482.25,0.0,36.69999999999999
351,2019-01-02 15:06:00,27285.0,27276.05,27289.45,27273.85,395.0,388.35,395.0,388.35,482.25,496.25,496.25,482.25,0.0,36.69999999999999
352,2019-01-02 15:07:00,27276.05,27270.1,27286.1,27270.1,388.35,389.35,400.2,388.35,482.25,496.25,496.25,482.25,0.0,36.69999999999999
353,2019-01-02 15:08:00,27266.6,27265.0,27279.4,27261.45,389.35,389.35,389.35,385.55,482.25,496.25,496.25,482.25,0.0,36.69999999999999
354,2019-01-02 15:09:00,27264.6,27274.0,27276.95,27260.3,389.35,389.35,389.35,385.55,482.25,496.25,496.25,482.25,0.0,36.69999999999999
355,2019-01-02 15:10:00,27273.0,27267.0,27275.0,27265.05,389.35,389.35,389.35,385.55,482.25,496.25,496.25,482.25,0.0,36.69999999999999
356,2019-01-02 15:11:00,27267.0,27263.15,27269.35,27245.1,389.35,384.2,389.35,380.0,496.25,517.9,519.9,496.25,,
357,2019-01-02 15:12:00,27265.05,27262.9,27276.3,27262.9,384.2,387.8,391.3,384.2,496.25,517.9,519.9,496.25,,
358,2019-01-02 15:13:00,27266.95,27278.05,27280.0,27261.8,387.8,386.8,387.8,386.8,496.25,517.9,519.9,496.25,,
359,2019-01-02 15:14:00,27278.05,27266.95,27282.2,27265.0,386.8,389.0,390.3,384.35,496.25,517.9,519.9,496.25,,
360,2019-01-02 15:15:00,27266.95,27258.25,27275.0,27258.25,389.0,389.4,389.4,389.0,517.9,508.25,517.9,508.25,,
361,2019-01-02 15:16:00,27256.1,27258.55,27263.55,27242.75,389.4,385.05,389.4,385.05,517.9,508.25,517.9,508.25,,
